username,rating,comment
sheensheenyu,5,"Everything is really nice and of good quality. Also the bracelet straps, accessories and case cover fits my huawei watch 6 and watch fit perfectly. Seller is also very kind to send me 2 free screen protector. Thank you very much, Seller. Will definitely order again from your shop. 🥰"
h*****2,5,"Best Feature:the color looks good and the protector fits well
Value For Money:great value for money
Product Quality:good quality

Very nice items, already replaced the old bracelet and installed the protector and looking great so far. Thank you."
paksi_wallet,5,I didn't expect that the seller would give me 3 screen protectors as freebies for my order! All the straps looked good and matched my watch well. One of the best buys here in shopee. Thank you seller 😊. My personal bet are these three and they didn't fail my expectations.
r*****_,5,"Best Feature:It fits perfectly with the watch
Value For Money:Worth the price
Product Quality:10/10

The product is good quality and worth the price. It is also secured and well packaged. Will surely buy again soon."
86922oi4qx,5,Thank you seller for this beautiful watch straps. I really love the colors. It's elegant and vibrant. And so is the free gift. I will definitely buy again the remaining colros. Thank you so much. Till my next transactions.
n*****y,5,Thank you so much seller for sending my parcel complete and secured. Loved the quality. Ang ganda perfect for my watch. Loved the vibrant color too.
m*****n,5,Super nice colors.. But there is one strap that is not fit to my watch.. 😢 but in totality every strap has its own quality that is good for its price. Thank u seller for sending it fast.. I just received it on time for the occassion i will be attending. 😊thank u and God bless!
a*****e,5,"Best Feature:10
Value For Money:10
Product Quality:10

Thank you seller for a wonderful item
Very good quality 
Hopefully it will last
Surely I will order again
Also thank you for the fast delivery 
Thank you for the freebies"
m*****1,5,"Best Feature:The colors are great! True to the pictures as  presented.
Value For Money:Worth it. 10/10
Product Quality:Semi rubber

Ganda ng kulay. Matitingkad as what i have expected. Thank you seller."
r*****i,5,"Product Quality:EXCELLENT

I WISH I ORDERED MORE COLORS BECAUSE THE ITEMS ARE SO CUTE AND IT FITS MY WATCH PERFECTLY.... ALSO THE QUALITY IS EXCELLENT AND IT ARRIVED FASTER THAN I EXPECTED.... THANK YOU SELLER... I WILL SURELY ORDER AGAIN..."
e*****e,5,the strap is super buttery & soft - perfect for my watch fit! i love the green shade and it has so many options for adjusting the strap length. will definitely order again soon! hopefully they release more neutral/soft-toned colors ♥️
o*****6,5,"Items shipped and arrived early. Good quality. You can navigate properly even with the case on. The silicone strap is the same quality with the original strap. The nylon strap fits perfectly and does not loose, very comfy to wear. Thanks seller!"
jden08,5,"Best Feature:replacement rubber strap
Value For Money:worth the price
Product Quality:Great

Super nice and affordable. Perfect for my watch fit. Super bilis ng delivery and may free screen protector pa. Thank your seller. 🫶 Para sa may mga Huawei watch fit, dito na po kayo bumili. 😊"
a*****a,5,Di ko pa natatry but parang Nice quality! I really love your products and an daming freebies. I’ll definately order again. Yung iba namang style at kulay. So excited hehe. Kung sa cp nahilig ako sa mga casing parang ngayon naman sa relo ko ay sa strap naman ako mahihilig.😊❤️
opelmann,5,Arrived in well packed pouch. Exact color and design. The colors are quite vivid. It fits perfectly to our watches. Thanks seller and kuya rider too!!👍👍
c*****a,5,"Best Feature:free screen protector
Value For Money:good
Product Quality:good quality

Good quality of the products and there are three screen protector freebies. Not pricey. 😀"
m*****e,5,Straps are soft almost same quality with original but longer. I like that it comes with free screen protector and complete with installation accessories. Value for money and fast shipping 😊
b*****f,5,"Thank you shopee! Received my order after one week! Best buy so far.
Thank you shopee! Received my order after one week! Best buy so far."
biancs_lim27,5,All 6 colors are correct according to my order. Dumating sa bahay before March 7. Ang ganda mg mga colors ng straps. Bagay sila for summer and any occasion. Meron pang 2 types of wipes for the watch: Wet and Dry. Tapos meron pang screen protector for the watch. Para rin siyang smartphone. 😀
d*****n,5,"Best Feature:it's color
Product Quality:good
Value For Money:yes

Fits my watch perfectly. Item was well-packaged and received in good condition. Really love the color."
jreine85,5,"Value For Money:yes
Product Quality:ok

Right value for money. Good Item. fast delivery. Thanks seller your product is worth the price. Well packaging. !"
digsss620,5,"Product Quality:Very good
Best Feature:Looks orig..
Value For Money:👍👍👍👍👍

Nice one, it looks sturdy, hopefully it will last forever... Lol"
a*****y,5,"Shipped immediately and arrived after a week. Great experience. Complete items and well  packed, it has freebies as well. Thank you seller."
m*****7,5,Was a bit surprised that this store really ship out my parcel immediately. Unlike other stores overseas that takes 1-2 weeks before you received it. All items ordered was in good condition and have good quality. Will definitely order again. Thanks seller.
h*****0,5,"Product Quality:ok
Best Feature:color
Value For Money:good

Directions are very easy to follow. Color is true to listing. Quality is good enough for the price will buy again"
perc052016,5,Worth the wait. The items are very nice. 😍 The straps are  Easy to put on. Complete items.
ronniedetorres,5,"Product Quality:good
Best Feature:lock
Value For Money:worth it

Ayos quality ang strap ng watchfit at my freebie pa ang seller na screen protector.
Fit na fit sa relo ko 
Thank you seller
Salamat Shoooppppeeee"
be_ccaaa,5,"Excellent quality
Very accommodating seller
Well-packaged
Item shipped immediately
Will order again
Thank you so much"
s*****6,5,"Value For Money:50/10
Product Quality:Superbbb❤️❤️
Best Feature:color and quality itself

The pink is everything, thank you so much. Looking forward to order again very soon❤️"
heycjdom,5,I love it! Natagalan lang sa shipping dahil sa chinese new year 😅 complete naman siya at affordable pa. Sana di lang agad madumihan or mag yellow itong white 🙏🏻 will order again in this shop 🤍
dkcollekzion,5,"Product Quality:sakto yung fit sa arms ko
Best Feature:fitting
Value For Money:yes!

Received within 4days
Securely packed
I super love it! Tama ang haba sa akin!
Medyo payat kasi yung arms ko
I also love the color
Definitely will order again, ibang color naman"
kaileekailyn23,5,"Best Feature:GOOD
Value For Money:AFFORDABLE
Product Quality:LIGHT WEIGHT

The items are so beautiful. Its just you can identify if its fake or the original strap. But this is highly recommended. It fits well to my watch."
ellainesalamatconstantino,5,"Product Quality:legit
Best Feature:100%
Value For Money:mura pero ang ganda ng item

Legit!"
erick.estrada03,5,"Best Feature:Fits Exactly
Value For Money:Very Affordable
Product Quality:Good

Delivery is considerably good dahil it came from overseas. Correct item ang dumating and tama ung specs. Thank you seller para sa cheap price yet quality naman na product.😊"
e6t68u45yebwm_99w7d4n0kjifr6,5,"Best Feature:looks orig
Value For Money:pwede na for the quality
Product Quality:medyo mas maiksi kesa orig (see pic - orig yung pink)

shipped complete items and arrived fast considering galing overseas. i really like the quality of the items and sulit for the price. will surely order again next time. buy na kayo here!"
aleliregalario,5,"Product Quality:nice color
Value For Money:affordable
Best Feature:best design

I love it promise. Will order again. I’m in love with this item. The color is very nice and also the design it makes me happy. Very aesthetic and I’m very happy and impressed huhuhuhuhu thank you so much."
jnessy,5,Thankyou pooo. What you see is what you get 😊 fast delivery! Pag dating suot agad 😂 at hindi talaga ako nag sisi sa pag order ko dito. Guys! 100% legit po talaga ung shop na to. I reccommend this shop. Super legit.  liked ko po talaga. Ang ganda ng pink. Ang ganda din po ng black.  order again po.!!
les067070,5,Cute straps its pastel color i love them and the black is very dark it makes my skin lighter. The case for the smartwatch can help save the original color of ur smartwatch so its good for the watch
j*****e,5,"Best Feature:Color is light versus the picture
Value For Money:Cheap price
Product Quality:Good

Good for mix and match to dark color salamat seller sa uulitin po ulit.."
eiasendrijas,5,"Best Feature:great
Value For Money:nice
Product Quality:great

Love the color, hopefully it will last long, if you’re looking for a sign, this is it. Thanks seller and shopee"
j*****s,5,"Value For Money:budget friendly
Product Quality:super good

Thank you seller now my sports band matches with my blue fog silicone case they both now match perfectly!"
d*****y,5,"Super good quality for its low price! I recommend buying from them. Delivery was fast considering it being shipped from overseas, kudos to the seller!"
e*****9,5,"Product Quality:good quality naman i think
Best Feature:cute nang color niya
Value For Money:cheaper thank anyone

Properly wrap and nice in personal hope it will last"
a*****p,5,"Value For Money:great
Best Feature:color is cute
Product Quality:good

Cuteeeeeeeeee. You should release this color with a case for the apple watch para matchy matchy sila."
5yoxxvzpw74urg3hu7jd_epux_o3,5,"Product Quality:quite good
Value For Money:very good
Best Feature:softness

Kudos to the seller for the good packaging and fast shipping. Softness of product is almost the same as the original. I'm happy that it's length is just right for my wrist as I needed to cut my original strap and put additional holes so I can wear it properly on my wrist."
