rating,comment,processed_comment,label,prediction
5,they look and feel great it s really veryyyyy good for its price that s why we bought more colors on our next order which also already arrived love this,look feel great realli veryyyyi good price bought color next order also alreadi arriv love,2,2
5,value for money best good good not too pricey very nice viva china,valu money best good good pricey nice viva china,2,2
5,it is super ganda fitted naman sa aking huawei ft nuong una ayaw malock nun bracelet galawin mo lng until mglacked,super ganda fit naman huawei ft nuong ayaw malock nun bracelet galawin mo lng mglack,2,2
4,i ordered light green but i guess they sent me a grey one the silicon case is good,order light green guess sent grey one silicon case good,2,2
5,excellent great silicon material value for money worth it super happy with this purchase it just arrive on time you seller,excel great silicon materi valu money worth super happi purchas arriv time,2,2
5,well packed value for money good good arrived safe and complete,well pack valu money good good arriv safe complet,2,2
5,the silicon strap value for money good very good nice product nice color delivered just right you,silicon strap valu money good good nice product nice color deliv right,2,2
5,sobrang ganda and worth it bili na kayo guyssss perfect for my huawei watch fit,sobrang ganda worth bili guy perfect huawei watch fit,2,2
5,the replacement strap value for money perfect very useful and easy to use good for money video and picture not related to the product,replac strap valu money perfect use easi use good money video pictur relat product,2,2
5,how nice product sobrang cute ng color i love it you so much seller till next time of my order,nice product sobrang cute color love much till next time order,2,2
5,value for money yes excellent flexible i wish i knew about this store i would have bought more of this stuff i love it than the other types of flexible ring i got from other stores i ll definitely buy more from this seller thanks so much,valu money yes excel flexibl wish knew store would bought stuff love type flexibl ring got store definit buy much,2,2
5,excellent value for money very worth the price excellent my parcel is here its beautiful and complete all the colors i ordered you seller youre kind and you shopee and you the kind mamang rider will order again,excel valu money worth price excel parcel beauti complet color order your kind shope kind mamang rider order,2,2
5,goods value for money yes goods goods naman siya madikit talaga at once nadikit mo na ayaw na matanggal kaya super bet ko talaga siya worth it ang bayad,good valu money yes good good naman madikit talaga nadikit mo ayaw matangg super bet talaga worth bayad,2,2
5,veryy good very good value for money veryy good super madikit sya goods na goods for it s price and nagustuhan ng anak ko,veryy good good valu money veryy good super madikit sya good good price nagustuhan anak,2,2
1,just fine value for money affordable serves its purpose mali kulay nagtanong na nga ako kung ano available color sabe violet kaya un ang inorder ko pero pink naman pinadala boplaks not recommended shop will never order again mag aral ka ulit seller nang makabisado mo mga kulay bago ka magtinda,fine valu money afford serv purpos mali kulay nagtanong avail color sabe violet un inord pink naman pinadala boplak recommend shop never order aral ulit nang makabisado mo kulay magtinda,0,2
2,sturdy value for money yup good seller said palit kulay lang hindi palit item well they still did change the item with a different one which is very disappointing it would ve been ok if they replaced the color but with the same item,sturdi valu money yup good said palit kulay lang palit item well still chang item differ one disappoint would ok replac color item,2,2
5,value for money grabe ka seller super effort mo nakakakatouch po sana madami pang seller katulad mo yung kahit mura lang nabili super pianhalagahan mo talaga sa halagang pesos salamat seller you made myday more godbless sa shop niyo and sayo i really appreciate the effort naka bbblerp pa po talaga akla k talaga kung ano kaya natuwa ako kasi may pa fragile at bubble rp si madam,valu money grabe super effort mo nakakakatouch po sana madami pang mo yung mura lang nabili super pianhalagahan mo talaga halagang peso made myday godbless shop niyo sayo realli appreci effort naka bbblerp po talaga akla k talaga natuwa fragil bubbl rp si madam,2,2
5,naiikot value for money very affordable for its quality serve its purpose nagpadala pa si seller ng pic medyo matagal lng madeliver but worth the wait,naiikot valu money afford qualiti serv purpos nagpadala si pic medyo matag lng madeliv worth wait,2,2
